"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L35554","StringEncoder","org.neo4j.unsafe.impl.batchimport.cache.idmapping.string.StringEncoder","L35573","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\cache\idmapping\string\StringEncoder.java","30","1","173","2","0","0","0","0","0","0","0","0","1","5","2","27","1","4","11","0","9","0.2","0.0857143","12","8","1","4","0.0857143","12","1","1","0","0","1","128","144","6","1","6","1","9","0","4","0","9","72","0","4","0","128","144","6","1","6","1","9","0","4","0","9","72","0","4","0","0","0","22","0","5","0","0","0","0","0","0","0","0","0","0","0","0","4","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"L35987","Workers<R extends Runnable>","org.neo4j.unsafe.impl.batchimport.cache.idmapping.string.Workers","L35573","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\cache\idmapping\string\Workers.java","41","1","138","2","0","0","0","0","0","0","0","0","1","2","2","10","4","1","2","5","11","0.285714","0.203125","13","13","2","5","0.132653","13","0","0","0","0","0","51","61","2","0","2","0","6","0","6","0","6","17","0","6","0","85","98","4","0","4","0","10","0","8","0","10","26","0","8","0","0","0","27","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"L36299","ControlledEncoder","org.neo4j.unsafe.impl.batchimport.cache.idmapping.string.ControlledEncoder","L35573","L103","community\kernel\src\test\java\org\neo4j\unsafe\impl\batchimport\cache\idmapping\string\ControlledEncoder.java","22","1","52","2","0","0","0","0","0","0","0","0","1","1","1","4","1","2","2","1","4","0.25","0.107143","3","3","1","3","0.107143","3","1","1","0","0","1","25","31","2","0","2","0","3","0","3","0","3","5","0","3","0","25","31","2","0","2","0","3","0","3","0","3","5","0","3","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L36311","EncodingIdMapperTest","org.neo4j.unsafe.impl.batchimport.cache.idmapping.string.EncodingIdMapperTest","L35573","L103","community\kernel\src\test\java\org\neo4j\unsafe\impl\batchimport\cache\idmapping\string\EncodingIdMapperTest.java","74","1","738","2","0.0326223","1","4","2","0.0300752","0.0302457","20","16","2","2","2","35","24","0","0","21","38","0","0.144414","53","0","0","17","0.105175","63","0","0","0","0","0","314","417","3","0","3","0","17","2","16","0","17","202","2","16","0","536","665","19","0","14","0","43","5","26","0","64","265","6","47","0","0","0","165","17","60","0","1","0","0","12","0","7","0","0","3","1","0","12","123","1","0","2","2","0","34","0","0","0","0","0","0","0","0","1","3","0","20","0","8","13","0","0","0"
"L36515","LongEncoderTest","org.neo4j.unsafe.impl.batchimport.cache.idmapping.string.LongEncoderTest","L35573","L103","community\kernel\src\test\java\org\neo4j\unsafe\impl\batchimport\cache\idmapping\string\LongEncoderTest.java","26","1","41","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0.214286","3","0","0","2","0.214286","3","0","0","0","0","0","11","16","0","0","0","0","1","0","1","0","1","4","0","1","0","11","16","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"L36518","SourceInformationTest","org.neo4j.unsafe.impl.batchimport.cache.idmapping.string.SourceInformationTest","L35573","L103","community\kernel\src\test\java\org\neo4j\unsafe\impl\batchimport\cache\idmapping\string\SourceInformationTest.java","32","1","56","2","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","2","3","0","0.0909091","2","0","0","2","0.0909091","2","0","0","0","0","0","20","25","0","0","0","0","1","0","1","0","1","12","0","1","0","20","25","0","0","0","0","1","0","1","0","1","12","0","1","0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"L37772","Tasks$1","org.neo4j.unsafe.impl.batchimport.executor.Tasks$1","L37762","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\executor\Tasks.java","29","9","35","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"L37850","DynamicTaskExecutorTest$1","org.neo4j.unsafe.impl.batchimport.executor.DynamicTaskExecutorTest$1","L37834","L103","community\kernel\src\test\java\org\neo4j\unsafe\impl\batchimport\executor\DynamicTaskExecutorTest.java","250","13","257","14","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","9","8","0","0","0","0","1","0","1","0","1","2","0","1","0","9","8","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"L38083","Collectors$1","org.neo4j.unsafe.impl.batchimport.input.Collectors$1","L38077","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\Collectors.java","49","9","55","10","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","2","2","0","0","1","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L38121","Configuration$Default","org.neo4j.unsafe.impl.batchimport.input.csv.Configuration$Default","L38112","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\Configuration.java","38","5","40","6","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0","0","0","0","0","0","0","0","1","0","0","2","3","4","4","2","3","3","5","0","0","0","0","0","0","0","5","0","5","5","0","3","3","5","0","0","0","0","0","0","0","5","0","5","5","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L38133","Configuration$1","org.neo4j.unsafe.impl.batchimport.input.csv.Configuration$1","L38112","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\Configuration.java","43","5","55","6","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","2","0","0","0","0","0","3","0","0","3","4","0","0","1","13","13","5","0","0","0","2","0","2","0","5","2","5","5","0","13","13","5","0","0","0","2","0","2","0","5","2","5","5","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L38139","Configuration$2","org.neo4j.unsafe.impl.batchimport.input.csv.Configuration$2","L38112","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\Configuration.java","58","5","70","6","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","2","0","0","0","0","0","3","0","0","3","4","0","0","1","13","13","5","0","0","0","2","0","2","0","5","2","5","5","0","13","13","5","0","0","0","2","0","2","0","5","2","5","5","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L38143","Configuration$Overriden","org.neo4j.unsafe.impl.batchimport.input.csv.Configuration$Overriden","L38112","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\Configuration.java","72","5","93","6","0","0","0","0","0","0","0","0","1","0","0","3","3","8","0","3","6","0","0","0","0","0","4","0","0","2","3","4","4","2","19","22","7","0","1","0","3","0","3","0","7","4","5","7","0","19","22","7","0","1","0","3","0","3","0","7","4","5","7","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L38448","DataFactories$3","org.neo4j.unsafe.impl.batchimport.input.csv.DataFactories$3","L38347","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\DataFactories.java","198","5","209","6","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0.0769231","1","0","0","3","0.0769231","1","1","1","0","0","1","12","12","0","0","0","0","2","0","2","0","2","1","0","2","0","12","12","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L38455","DataFactories$SeparateHeaderReaderFactory","org.neo4j.unsafe.impl.batchimport.input.csv.DataFactories$SeparateHeaderReaderFactory","L38347","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\DataFactories.java","211","5","225","6","0.782609","1","2","1","0.733333","0.785714","11","11","1","1","1","2","2","1","0","0","1","0","0","0","0","0","2","0","0","1","1","1","1","1","15","15","0","0","0","0","1","0","1","0","2","3","0","2","0","15","15","0","0","0","0","1","0","1","0","2","3","0","2","0","0","0","16","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L38421","DataFactories$HeaderFromSeparateReaderFactory","org.neo4j.unsafe.impl.batchimport.input.csv.DataFactories$HeaderFromSeparateReaderFactory","L38347","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\DataFactories.java","227","5","241","6","0","0","0","0","0","0","0","0","1","0","0","2","5","1","2","1","3","0","0","0","0","0","2","0","0","2","2","0","0","1","13","15","1","0","1","0","2","0","1","0","3","2","0","2","0","13","15","1","0","1","0","2","0","1","0","3","2","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L38468","DataFactories$AbstractDefaultFileHeaderParser","org.neo4j.unsafe.impl.batchimport.input.csv.DataFactories$AbstractDefaultFileHeaderParser","L38347","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\DataFactories.java","243","5","358","6","0","0","0","0","0","0","0","0","2","3","3","26","14","2","4","18","23","0","0.0462963","5","4","0","2","0.0462963","5","1","1","2","2","1","103","116","2","0","2","0","5","0","1","0","5","44","0","1","0","103","116","2","0","2","0","5","0","1","0","5","44","0","1","0","0","0","16","2","2","0","0","0","0","0","0","1","0","1","0","2","0","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"L38518","DataFactories$HeaderEntrySpec","org.neo4j.unsafe.impl.batchimport.input.csv.DataFactories$HeaderEntrySpec","L38347","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\DataFactories.java","360","5","395","6","0","0","0","0","0","0","0","0","0","3","3","6","0","1","1","0","1","0","0.0571429","2","0","0","1","0.0571429","2","0","0","0","0","0","33","36","3","0","3","0","1","0","0","0","1","16","0","0","0","33","36","3","0","3","0","1","0","0","0","1","16","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L38411","DataFactories$DefaultNodeFileHeaderParser","org.neo4j.unsafe.impl.batchimport.input.csv.DataFactories$DefaultNodeFileHeaderParser","L38347","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\DataFactories.java","397","5","439","6","0.604651","1","4","1","0.44186","0.486486","19","18","1","4","1","6","8","1","2","7","9","0","0.0487805","2","0","0","2","0.0487805","2","2","2","0","0","1","39","43","2","0","0","0","2","0","1","0","6","17","0","2","0","39","43","2","0","0","0","2","0","1","0","6","17","0","2","0","0","0","20","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L38428","DataFactories$DefaultRelationshipFileHeaderParser","org.neo4j.unsafe.impl.batchimport.input.csv.DataFactories$DefaultRelationshipFileHeaderParser","L38347","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\DataFactories.java","441","5","487","6","0.493671","1","4","1","0.404255","0.428571","19","18","1","5","1","7","8","1","2","6","8","0","0.0434783","2","0","0","1","0.0434783","2","2","2","0","0","1","44","47","2","0","0","0","2","0","0","0","6","20","0","1","0","44","47","2","0","0","0","2","0","0","0","6","20","0","1","0","0","0","20","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L38504","Header$Entry","org.neo4j.unsafe.impl.batchimport.input.csv.Header$Entry","L38173","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\Header.java","79","5","169","6","0","0","0","0","0","0","0","0","1","1","1","25","2","15","20","1","11","0","0","0","0","0","9","0","0","0","0","0","0","0","81","91","4","0","4","0","10","0","8","0","10","28","0","8","0","81","91","4","0","4","0","10","0","8","0","10","28","0","8","0","0","1","23","0","7","0","0","0","0","0","0","0","0","0","0","0","0","4","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"L38731","IdType$1","org.neo4j.unsafe.impl.batchimport.input.csv.IdType$1","L38185","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\IdType.java","43","5","62","6","0","0","0","0","0","0","0","0","3","0","0","3","6","0","0","0","3","0","0","0","0","0","4","0","0","1","1","0","0","1","18","20","4","0","0","0","3","0","3","0","5","3","3","4","0","18","20","4","0","0","0","3","0","3","0","5","3","3","4","0","0","0","12","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L38742","IdType$2","org.neo4j.unsafe.impl.batchimport.input.csv.IdType$2","L38185","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\IdType.java","68","5","87","6","0","0","0","0","0","0","0","0","3","0","0","3","6","0","0","0","3","0","0","0","0","0","4","0","0","1","1","0","0","1","18","20","4","0","0","0","3","0","3","0","5","3","3","4","0","18","20","4","0","0","0","3","0","3","0","5","3","3","4","0","0","0","12","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L38754","IdType$3","org.neo4j.unsafe.impl.batchimport.input.csv.IdType$3","L38185","L103","community\kernel\src\main\java\org\neo4j\unsafe\impl\batchimport\input\csv\IdType.java","93","5","112","6","0","0","0","0","0","0","0","0","3","0","0","3","5","0","0","0","3","0","0","0","0","0","4","0","0","1","1","0","0","1","18","20","4","0","0","0","3","0","3","0","5","3","3","4","0","18","20","4","0","0","0","3","0","3","0","5","3","3","4","0","0","0","12","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L39148","CsvInputBatchImportIT$RelationshipCountKey","org.neo4j.unsafe.impl.batchimport.input.csv.CsvInputBatchImportIT$RelationshipCountKey","L38993","L103","community\kernel\src\test\java\org\neo4j\unsafe\impl\batchimport\input\csv\CsvInputBatchImportIT.java","330","5","348","6","0","0","0","0","0","0","0","0","1","0","0","2","0","1","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","17","19","3","0","3","0","2","0","1","0","2","4","0","1","0","17","19","3","0","3","0","2","0","1","0","2","4","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L39446","CsvInputTest$7","org.neo4j.unsafe.impl.batchimport.input.csv.CsvInputTest$7","L39247","L103","community\kernel\src\test\java\org\neo4j\unsafe\impl\batchimport\input\csv\CsvInputTest.java","905","5","911","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","2","2","0","0","1","8","7","4","0","0","0","1","0","1","0","5","1","3","5","0","8","7","4","0","0","0","1","0","1","0","5","1","3","5","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L39343","CsvInputTest$FailingNodeDecorator","org.neo4j.unsafe.impl.batchimport.input.csv.CsvInputTest$FailingNodeDecorator","L39247","L103","community\kernel\src\test\java\org\neo4j\unsafe\impl\batchimport\input\csv\CsvInputTest.java","924","5","938","6","0","0","0","0","0","0","0","0","1","0","0","2","2","1","1","0","2","0","0","0","0","0","2","0","0","2","2","0","0","1","13","15","1","0","1","0","2","0","1","0","2","2","0","1","0","13","15","1","0","1","0","2","0","1","0","2","2","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
