@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "CC" NUMERIC
@ATTRIBUTE "CCL" NUMERIC
@ATTRIBUTE "CCO" NUMERIC
@ATTRIBUTE "CI" NUMERIC
@ATTRIBUTE "CLC" NUMERIC
@ATTRIBUTE "CLLC" NUMERIC
@ATTRIBUTE "LDC" NUMERIC
@ATTRIBUTE "LLDC" NUMERIC
@ATTRIBUTE "LCOM5" NUMERIC
@ATTRIBUTE "NL" NUMERIC
@ATTRIBUTE "NLE" NUMERIC
@ATTRIBUTE "WMC" NUMERIC
@ATTRIBUTE "CBO" NUMERIC
@ATTRIBUTE "CBOI" NUMERIC
@ATTRIBUTE "NII" NUMERIC
@ATTRIBUTE "NOI" NUMERIC
@ATTRIBUTE "RFC" NUMERIC
@ATTRIBUTE "AD" NUMERIC
@ATTRIBUTE "CD" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "DLOC" NUMERIC
@ATTRIBUTE "PDA" NUMERIC
@ATTRIBUTE "PUA" NUMERIC
@ATTRIBUTE "TCD" NUMERIC
@ATTRIBUTE "TCLOC" NUMERIC
@ATTRIBUTE "DIT" NUMERIC
@ATTRIBUTE "NOA" NUMERIC
@ATTRIBUTE "NOC" NUMERIC
@ATTRIBUTE "NOD" NUMERIC
@ATTRIBUTE "NOP" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "LOC" NUMERIC
@ATTRIBUTE "NA" NUMERIC
@ATTRIBUTE "NG" NUMERIC
@ATTRIBUTE "NLA" NUMERIC
@ATTRIBUTE "NLG" NUMERIC
@ATTRIBUTE "NLM" NUMERIC
@ATTRIBUTE "NLPA" NUMERIC
@ATTRIBUTE "NLPM" NUMERIC
@ATTRIBUTE "NLS" NUMERIC
@ATTRIBUTE "NM" NUMERIC
@ATTRIBUTE "NOS" NUMERIC
@ATTRIBUTE "NPA" NUMERIC
@ATTRIBUTE "NPM" NUMERIC
@ATTRIBUTE "NS" NUMERIC
@ATTRIBUTE "TLLOC" NUMERIC
@ATTRIBUTE "TLOC" NUMERIC
@ATTRIBUTE "TNA" NUMERIC
@ATTRIBUTE "TNG" NUMERIC
@ATTRIBUTE "TNLA" NUMERIC
@ATTRIBUTE "TNLG" NUMERIC
@ATTRIBUTE "TNLM" NUMERIC
@ATTRIBUTE "TNLPA" NUMERIC
@ATTRIBUTE "TNLPM" NUMERIC
@ATTRIBUTE "TNLS" NUMERIC
@ATTRIBUTE "TNM" NUMERIC
@ATTRIBUTE "TNOS" NUMERIC
@ATTRIBUTE "TNPA" NUMERIC
@ATTRIBUTE "TNPM" NUMERIC
@ATTRIBUTE "TNS" NUMERIC
@ATTRIBUTE "WarningBlocker" NUMERIC
@ATTRIBUTE "WarningCritical" NUMERIC
@ATTRIBUTE "WarningInfo" NUMERIC
@ATTRIBUTE "WarningMajor" NUMERIC
@ATTRIBUTE "WarningMinor" NUMERIC
@ATTRIBUTE "Android Rules" NUMERIC
@ATTRIBUTE "Basic Rules" NUMERIC
@ATTRIBUTE "Brace Rules" NUMERIC
@ATTRIBUTE "Clone Implementation Rules" NUMERIC
@ATTRIBUTE "Clone Metric Rules" NUMERIC
@ATTRIBUTE "Code Size Rules" NUMERIC
@ATTRIBUTE "Cohesion Metric Rules" NUMERIC
@ATTRIBUTE "Comment Rules" NUMERIC
@ATTRIBUTE "Complexity Metric Rules" NUMERIC
@ATTRIBUTE "Controversial Rules" NUMERIC
@ATTRIBUTE "Coupling Metric Rules" NUMERIC
@ATTRIBUTE "Coupling Rules" NUMERIC
@ATTRIBUTE "Design Rules" NUMERIC
@ATTRIBUTE "Documentation Metric Rules" NUMERIC
@ATTRIBUTE "Empty Code Rules" NUMERIC
@ATTRIBUTE "Finalizer Rules" NUMERIC
@ATTRIBUTE "Import Statement Rules" NUMERIC
@ATTRIBUTE "Inheritance Metric Rules" NUMERIC
@ATTRIBUTE "J2EE Rules" NUMERIC
@ATTRIBUTE "JUnit Rules" NUMERIC
@ATTRIBUTE "Jakarta Commons Logging Rules" NUMERIC
@ATTRIBUTE "Java Logging Rules" NUMERIC
@ATTRIBUTE "JavaBean Rules" NUMERIC
@ATTRIBUTE "MigratingToJUnit4 Rules" NUMERIC
@ATTRIBUTE "Migration Rules" NUMERIC
@ATTRIBUTE "Migration13 Rules" NUMERIC
@ATTRIBUTE "Migration14 Rules" NUMERIC
@ATTRIBUTE "Migration15 Rules" NUMERIC
@ATTRIBUTE "Naming Rules" NUMERIC
@ATTRIBUTE "Optimization Rules" NUMERIC
@ATTRIBUTE "Security Code Guideline Rules" NUMERIC
@ATTRIBUTE "Size Metric Rules" NUMERIC
@ATTRIBUTE "Strict Exception Rules" NUMERIC
@ATTRIBUTE "String and StringBuffer Rules" NUMERIC
@ATTRIBUTE "Type Resolution Rules" NUMERIC
@ATTRIBUTE "Unnecessary and Unused Code Rules" NUMERIC
@ATTRIBUTE "Vulnerability Rules" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L91313","0","0","0","0","0","0","0","0","1","1","1","4","4","2","2","2","5","0","0","0","0","0","3","0","0","1","1","0","0","1","23","27","2","1","2","1","3","0","2","0","3","6","0","2","0","23","27","2","1","2","1","3","0","2","0","3","6","0","2","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","false"
"L91319","0","0","0","0","0","0","0","0","1","1","1","3","4","1","1","2","4","0","0","0","0","0","2","0","0","1","1","0","0","1","20","22","2","0","2","0","2","0","1","0","2","6","0","1","0","20","22","2","0","2","0","2","0","1","0","2","6","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L91411","0","0","0","0","0","0","0","0","7","5","5","28","3","6","3","4","19","0","0","0","0","0","3","0","0","0","0","2","2","0","129","146","2","0","2","0","15","0","2","0","15","41","0","2","0","129","146","2","0","2","0","15","0","2","0","15","41","0","2","0","0","0","36","3","5","0","0","0","0","0","0","1","0","2","1","0","0","3","33","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","false"
"L91419","0","0","0","0","0","0","0","0","1","2","2","5","2","4","3","1","4","0","0","0","0","0","1","0","0","0","0","1","1","0","14","19","0","0","0","0","3","0","0","0","3","5","0","0","0","175","192","6","0","6","0","16","1","0","0","21","69","1","0","0","0","0","47","2","15","0","0","5","0","0","0","0","0","2","5","0","0","5","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","false"
"L91651","0","0","0","0","0","0","0","0","1","2","2","6","2","0","0","3","4","0","0.0217391","1","0","0","1","0.0217391","1","1","1","0","0","1","45","48","3","0","1","0","1","0","0","0","15","11","0","2","0","45","48","3","0","1","0","1","0","0","0","15","11","0","2","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","false"
"L91682","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","1","2","0","0","0","0","0","1","0","0","1","1","0","0","1","17","17","2","0","0","0","1","0","0","0","15","3","0","2","0","17","17","2","0","0","0","1","0","0","0","15","3","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L91770","0.44878","1","6","2","0.35443","0.4","28","28","1","1","1","16","7","1","1","7","15","0","0","0","0","0","8","0","0","2","2","0","0","1","71","79","3","0","3","0","8","0","7","0","8","22","0","7","0","71","79","3","0","3","0","8","0","7","0","8","22","0","7","0","0","0","36","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L91809","0.85","1","51","17","0.792115","0.863281","221","221","3","2","2","57","20","4","4","20","41","0","0","0","0","0","22","0","0","1","2","0","0","2","258","279","2","0","1","0","21","0","21","0","21","96","1","21","0","258","279","2","0","1","0","21","0","21","0","21","96","1","21","0","0","0","161","1","2","0","0","0","0","109","0","1","0","0","0","1","0","2","45","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","false"
"L91926","0","0","0","0","0","0","0","0","1","2","2","53","37","3","6","63","105","0.0243902","0.0123839","4","1","1","40","0.0123839","4","2","3","0","0","1","319","371","3","0","3","0","42","0","40","0","42","87","0","40","0","319","371","3","0","3","0","42","0","40","0","42","87","0","40","0","0","0","97","0","2","0","0","0","0","0","0","0","0","0","0","5","0","2","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","false"
"L92293","0","0","0","0","0","0","0","0","2","3","3","27","18","5","18","15","33","0.0555556","0.035461","5","4","1","17","0.0253623","7","2","5","0","0","4","136","162","4","0","4","0","18","0","17","0","19","44","0","18","0","269","309","12","0","12","0","33","0","29","0","39","86","0","35","0","0","0","83","0","6","0","0","0","0","0","0","1","0","0","0","1","0","3","76","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","4","0","0","0","0","0","false"
"L92466","0","0","0","0","0","0","0","0","1","0","0","4","8","4","3","9","13","0","0","0","0","0","5","0","0","2","2","0","0","1","29","33","3","0","2","0","4","0","4","0","23","6","1","23","0","35","39","3","0","2","0","5","0","5","0","24","7","1","24","0","0","0","18","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","false"
"L92570","0","0","0","0","0","0","0","0","1","2","2","32","20","2","11","29","46","0","0.0176471","3","0","0","13","0.0176471","3","1","2","0","0","2","167","190","3","0","3","0","17","0","12","0","17","47","0","12","0","167","190","3","0","3","0","17","0","12","0","17","47","0","12","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","37","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L92691","0","0","0","0","0","0","0","0","1","0","0","40","29","1","1","41","81","0","0","0","0","0","41","0","0","1","2","0","0","2","281","322","3","0","3","0","40","0","40","0","40","79","0","40","0","297","340","5","0","5","0","42","0","42","0","42","83","0","42","0","0","0","98","0","1","0","0","0","0","0","0","0","0","0","0","2","0","1","90","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","false"
"L96806","0","0","0","0","0","0","0","0","2","0","0","6","11","2","2","6","12","0.142857","0.426667","32","32","1","6","0.426667","32","2","3","0","0","2","43","49","4","0","4","0","6","0","6","0","10","12","0","10","0","43","49","4","0","4","0","6","0","6","0","10","12","0","10","0","0","0","16","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L95700","0","0","0","0","0","0","0","0","1","3","3","8","4","4","7","2","8","0.142857","0.060241","5","5","1","6","0.060241","5","2","2","0","0","1","78","85","3","1","3","1","6","0","6","0","6","31","0","6","0","78","85","3","1","3","1","6","0","6","0","6","31","0","6","0","0","0","15","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L91951","0","0","0","0","0","0","0","0","1","1","1","25","21","45","241","15","33","0","0","0","0","0","14","0","0","2","3","0","0","2","129","151","10","3","9","3","18","0","13","0","18","39","1","13","0","129","151","10","3","9","3","18","0","13","0","18","39","1","13","0","0","0","46","0","4","0","0","0","0","0","0","0","0","0","3","1","0","0","39","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","false"
"L86908","0.0942408","2","10","4","0.073286","0.0833333","62","60","1","4","4","65","56","13","18","58","91","0.111111","0.0777538","36","13","2","16","0.0626598","49","1","2","0","0","2","427","508","36","1","36","1","33","0","17","0","33","160","0","17","0","733","846","41","1","41","1","59","3","38","0","99","255","3","74","0","0","0","199","1","4","0","0","0","0","31","0","2","0","2","1","6","0","2","139","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","18","0","0","0","0","0","false"
"L96809","0.0651163","1","3","1","0.0625","0.0785714","12","11","1","2","2","11","29","7","8","16","22","0.5","0.27451","42","38","3","3","0.229508","42","2","3","0","0","2","111","160","25","0","25","0","6","0","5","0","10","36","0","9","0","141","192","35","0","25","0","8","0","6","0","20","48","1","16","0","0","0","37","0","1","0","0","0","0","8","0","0","0","0","0","2","0","1","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","false"
"L97574","0.0660981","1","1","1","0.0588235","0.070922","10","10","1","2","2","25","15","2","2","20","34","0","0.0833333","13","4","0","10","0.0833333","13","2","2","0","0","1","143","170","10","0","9","0","14","0","9","0","33","51","1","28","0","143","170","10","0","9","0","14","0","9","0","33","51","1","28","0","0","0","44","0","2","0","0","0","0","8","0","0","0","0","0","1","0","2","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L97692","0.817967","3","26","8","0.730496","0.787402","103","100","1","3","3","29","11","6","7","12","22","0.1","0.0229008","3","3","1","9","0.0229008","3","0","0","0","0","0","128","141","4","0","4","0","10","0","9","0","10","45","0","9","0","128","141","4","0","4","0","10","0","9","0","10","45","0","9","0","0","0","80","1","0","0","0","0","0","56","0","0","0","0","0","1","0","1","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L97768","0.0668524","1","2","2","0.104651","0.0431655","36","12","5","1","1","40","31","2","19","41","79","0.025641","0.0808081","24","1","1","38","0.0789474","24","1","5","0","0","5","273","337","5","0","5","0","38","0","38","0","38","82","0","38","0","280","344","5","0","5","0","39","0","39","0","39","84","0","39","0","0","0","102","1","4","0","0","0","0","14","0","1","0","0","0","2","0","5","80","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L97965","0","0","0","0","0","0","0","0","1","1","1","6","7","2","2","3","6","1","0.27027","10","10","3","0","0.12766","12","0","0","0","0","0","27","36","0","0","0","0","3","0","2","0","3","7","0","2","0","82","98","5","0","5","0","10","0","3","0","14","19","0","5","0","0","0","28","0","8","0","0","0","0","0","0","0","0","0","6","0","0","2","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L98035","0.772727","1","6","2","0.708333","0.761905","34","32","1","2","2","7","5","1","1","2","5","0.25","0.122449","6","4","1","3","0.122449","6","1","1","0","0","1","43","48","2","0","2","0","3","0","3","0","3","12","0","3","0","43","48","2","0","2","0","3","0","3","0","3","12","0","3","0","0","0","28","2","2","0","0","0","0","19","0","0","0","0","0","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","false"
"L96885","0.0297872","1","4","2","0.0215054","0.02574","20","20","1","3","3","128","62","2","2","124","242","0.0934579","0.0250313","20","19","10","97","0.0250313","20","4","15","0","0","3","779","930","6","0","2","0","118","0","106","0","118","243","4","106","0","779","930","6","0","2","0","118","0","106","0","118","243","4","106","0","0","0","259","0","17","0","0","0","0","14","0","0","0","1","12","3","0","5","227","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","false"
"L98917","0","0","0","0","0","0","0","0","1","0","0","1","7","1","0","1","2","0.5","0.307692","4","4","1","1","0.307692","4","1","1","0","0","1","9","9","0","0","0","0","1","0","1","0","1","1","0","1","0","9","9","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L86919","0","0","0","0","0","0","0","0","1","3","3","8","10","8","5","13","17","0.25","0.16","8","4","1","3","0.129032","8","0","0","0","0","0","42","51","1","0","1","0","4","0","3","0","4","16","0","3","0","54","63","1","0","1","0","6","0","5","0","6","18","0","5","0","0","0","22","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L98973","0","0","0","0","0","0","0","0","1","1","1","5","3","3","2","3","6","0.5","0.189189","7","7","2","2","0.146667","11","1","1","0","0","1","30","37","3","0","3","0","3","0","3","0","3","9","0","3","0","64","79","8","0","6","0","7","0","5","0","27","19","1","25","0","0","0","19","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L97232","0","0","0","0","0","0","0","0","1","0","0","4","1","2","2","0","4","0","0","0","0","0","5","0","0","1","1","0","0","1","25","29","3","0","3","0","4","0","4","0","4","6","0","4","0","25","29","3","0","3","0","4","0","4","0","4","6","0","4","0","0","0","11","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","false"
"L99176","0","0","0","0","0","0","0","0","1","0","0","4","5","1","1","3","7","0","0","0","0","0","5","0","0","1","1","0","0","1","23","27","1","0","1","0","4","0","4","0","4","4","0","4","0","23","27","1","0","1","0","4","0","4","0","4","4","0","4","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L100827","0.199948","9","44","18","0.164003","0.175904","236","219","22","4","4","218","73","7","41","178","293","0.0192308","0.0305281","37","3","2","102","0.0285714","37","2","10","0","0","8","1175","1352","7","0","4","0","115","0","103","0","115","378","3","103","0","1258","1439","10","0","7","0","125","0","113","0","125","394","3","113","0","0","0","437","1","45","0","2","0","0","137","0","2","0","3","0","5","0","44","271","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","false"
"L86913","0","0","0","0","0","0","0","0","1","1","1","17","11","8","15","0","15","0","0","0","0","0","14","0","0","0","0","0","0","0","121","136","11","0","11","0","15","0","13","0","15","27","0","13","0","121","136","11","0","11","0","15","0","13","0","15","27","0","13","0","0","0","38","0","9","0","0","0","0","0","0","0","0","0","0","1","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","4","0","0","0","0","0","false"
"L86898","0","0","0","0","0","0","0","0","0","0","0","4","0","8","6","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","24","28","3","3","3","3","4","0","4","0","4","6","0","4","0","24","28","3","3","3","3","4","0","4","0","4","6","0","4","0","0","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","false"
"L86927","0.36019","1","6","2","0.282353","0.333333","24","24","3","1","1","11","7","7","5","7","12","0","0","0","0","0","6","0","0","0","0","0","0","0","49","56","1","0","1","0","5","0","5","0","5","16","0","5","0","74","85","3","0","3","0","9","0","9","0","9","22","0","9","0","0","0","42","1","2","0","0","0","0","17","0","1","0","0","0","0","0","2","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","false"
"L30748","0","0","0","0","0","0","0","0","1","1","1","9","17","6","25","10","16","0","0.0120482","1","0","0","3","0.0120482","1","1","1","0","0","1","82","89","5","0","5","0","6","0","2","0","6","24","0","2","0","82","89","5","0","5","0","6","0","2","0","6","24","0","2","0","0","0","17","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0","false"
"L30759","0","0","0","0","0","0","0","0","1","1","1","7","25","18","11","15","19","0.25","0.126582","10","5","1","3","0.126582","10","0","0","0","0","0","69","83","9","1","9","1","4","0","3","0","4","24","0","3","0","69","83","9","1","9","1","4","0","3","0","4","24","0","3","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L103771","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","2","3","0","0.136364","3","0","0","2","0.136364","3","0","0","0","0","0","19","24","0","0","0","0","1","0","1","0","1","3","0","1","0","19","24","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L103777","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","8","10","0","0.142857","6","0","0","3","0.142857","6","0","0","0","0","0","36","47","0","0","0","0","2","0","2","0","2","22","0","2","0","36","47","0","0","0","0","2","0","2","0","2","22","0","2","0","0","0","8","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","false"
"L103786","0","0","0","0","0","0","0","0","1","0","0","2","6","0","0","4","6","0","0.142857","3","0","0","2","0.142857","3","0","0","0","0","0","18","25","1","0","1","0","2","0","1","0","2","7","0","1","0","18","25","1","0","1","0","2","0","1","0","2","7","0","1","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L103796","0.0493601","1","1","1","0.0564103","0.068323","11","11","1","1","1","13","8","0","0","3","14","0","0.0869565","8","0","0","5","0.0738636","13","0","0","0","0","0","84","105","1","0","1","0","11","1","4","0","11","20","1","4","0","163","195","2","0","2","0","21","1","10","0","25","41","1","12","0","0","0","89","12","7","0","0","0","0","18","0","0","0","0","1","0","0","6","67","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","4","1","2","4","0","0","false"
"L103908","0.657773","4","22","9","0.628352","0.652174","164","135","1","1","1","21","13","0","0","10","21","0","0.121739","28","0","0","11","0.118644","28","0","0","0","0","0","202","255","1","0","1","0","11","0","10","0","11","96","0","10","0","208","261","1","0","1","0","12","0","11","0","12","97","0","11","0","0","0","85","11","6","0","0","0","0","54","0","0","0","0","6","1","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","false"
"L103939","0.748299","2","4","4","0.68","0.704545","51","31","1","0","0","6","7","0","0","8","14","0","0.25","15","0","0","6","0.25","15","0","0","0","0","0","45","75","0","0","0","0","6","0","5","0","6","16","0","5","0","45","75","0","0","0","0","6","0","5","0","6","16","0","5","0","0","0","28","5","0","0","0","0","0","25","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","false"
"L103952","0.13273","1","2","2","0.12844","0.138462","28","18","13","0","0","13","3","0","0","16","29","0","0.264706","45","0","0","14","0.255682","45","0","0","0","0","0","125","212","1","0","1","0","13","0","13","0","13","68","0","13","0","131","218","1","0","1","0","14","0","14","0","14","69","0","14","0","0","0","25","6","36","0","0","0","0","12","0","1","0","0","0","0","0","0","12","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","false"
"L103988","0","0","0","0","0","0","0","0","0","0","0","2","7","0","0","7","9","0.333333","0.136364","3","3","1","2","0.136364","3","1","1","0","0","1","19","21","1","1","1","1","2","0","2","0","2","7","0","2","0","19","21","1","1","1","1","2","0","2","0","2","7","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L104445","0.169412","1","2","2","0.115385","0.152672","21","20","1","1","1","14","17","0","0","15","29","0","0.106383","15","0","0","8","0.102041","15","0","0","0","0","0","126","176","3","1","3","1","14","1","7","0","14","50","1","7","0","132","182","3","1","3","1","15","1","8","0","15","51","1","8","0","0","1","49","7","8","0","0","0","0","16","0","0","0","0","0","1","0","1","28","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","4","0","3","4","0","0","false"
"L104488","0","0","0","0","0","0","0","0","1","0","0","4","5","0","0","8","12","0","0.189189","7","0","0","4","0.189189","7","0","0","0","0","0","30","47","2","0","2","0","4","0","3","0","4","10","0","3","0","30","47","2","0","2","0","4","0","3","0","4","10","0","3","0","0","0","7","1","5","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","false"
"L104500","0.768559","1","2","2","0.78481","0.76","62","38","3","0","0","3","6","0","0","9","12","0","0.163934","10","0","0","4","0.163934","10","0","0","0","0","0","51","79","0","0","0","0","3","0","3","0","3","28","0","3","0","51","79","0","0","0","0","3","0","3","0","3","28","0","3","0","0","0","29","3","2","0","0","0","0","19","0","1","0","0","0","0","0","0","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","false"
"L104507","0","0","0","0","0","0","0","0","1","2","2","2","9","0","0","7","8","0","0.04","1","0","0","2","0.027027","1","0","0","0","0","0","24","29","0","0","0","0","1","0","1","0","1","9","0","1","0","36","41","54","11","0","0","2","0","2","0","89","10","1","43","0","0","0","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","1","0","false"
